attraction_id,attraction_name,city_id,category,entry_fee_indian_inr,entry_fee_foreigner_inr,camera_fee_inr,trust_score,scam_markup_pct,timestamp
4893,Kovalam Hill Station Point,61,Heritage Walk,30,450,25,83.7,1.8,2025-10-05 10:50:36
4894,Hyderabad Viewpoint,114,Viewpoint,10,80,50,91.7,0,2025-12-08 08:31:20
4895,Mussoorie Monastery,131,Monastery,150,2250,25,87.3,0,2026-05-13 21:12:17
4896,Dehradun Hill Station Point,127,National Park,50,250,100,64.8,14.3,2025-04-26 08:42:03
4897,Bilaspur Viewpoint,21,Viewpoint,0,0,0,68.5,10.7,2026-05-21 00:13:19
4898,Lucknow Hill Station Point,119,Temple,100,800,0,69.3,15.6,2026-01-04 05:13:38
4899,Ahmedabad Waterfall,28,Waterfall,50,500,100,51.2,55.6,2025-08-08 20:06:07
4900,Special Kanpur Beach,125,Beach,100,1000,100,52.8,35.9,2025-06-30 06:02:16
4901,Ranchi Heritage Walk,45,Church,30,240,0,71.4,16.0,2025-04-30 06:47:31
4902,Rishikesh Beach,128,Beach,150,1500,25,65.5,20.5,2026-01-13 11:05:13
4903,Nashik Garden,72,Garden,50,750,100,90.2,0,2025-08-28 02:03:20
4904,Ludhiana Church,93,Church,100,500,100,61.0,24.0,2026-01-15 05:49:21
4905,Authentic Gurugram Monastery,35,Monastery,30,240,50,69.8,17.2,2026-04-18 06:13:18
4906,Kullu National Park,42,Zoo,150,1200,0,80.2,6.3,2026-04-07 15:34:44
4907,Kakinada Bridge,6,Bridge,100,800,0,71.6,10.4,2025-11-26 22:28:54
4908,Authentic Nizamabad Garden,116,Garden,0,0,0,65.4,15.3,2025-07-05 13:45:09
4909,Jodhpur Heritage Walk,97,Zoo,0,0,0,59.9,39.1,2025-01-25 03:48:37
4910,Classic Alibaug Wildlife Sanctuary,76,Beach,10,100,0,56.0,40.7,2025-11-13 09:57:47
4911,Royal Tawang Bridge,8,Bridge,50,750,0,58.0,26.1,2025-12-19 16:30:35
4912,Street-side Gwalior Garden,65,Garden,200,1000,25,46.5,36.1,2025-12-16 17:02:53
4913,Guwahati Heritage Walk,10,Church,10,100,25,65.7,22.5,2026-03-15 05:19:53
4914,Street-side Hubballi Viewpoint,54,Viewpoint,100,800,25,82.7,3.2,2025-02-28 17:30:13
4915,Chef's Guwahati Market,10,Market,0,0,0,92.0,0,2025-03-24 07:44:27
4916,Indore Dam,63,Dam,0,0,0,55.3,29.0,2025-08-07 00:55:04
4917,Kalimpong Cave,139,Cave,10,80,50,78.2,4.6,2025-07-17 19:33:04
4918,Patna Fort,15,Fort,100,1500,100,56.6,48.6,2025-07-26 10:20:51
4919,Silchar Beach,14,Beach,0,0,0,80.2,5.3,2025-07-27 22:35:30
4920,Kochi Waterfall,55,Waterfall,0,0,25,43.4,57.6,2025-10-11 13:15:50
4921,Authentic Udaipur Fort,96,Fort,200,3000,0,81.7,3.6,2025-05-27 07:53:15
4922,Rajahmundry Garden,5,Garden,100,500,50,75.7,6.1,2025-07-05 15:51:42
4923,Chennai Waterfall,106,Waterfall,150,2250,0,43.7,73.8,2026-05-04 07:06:18
4924,Lonavala Beach,74,Beach,30,240,50,78.4,10.5,2025-07-20 12:06:54
4925,Dwarka Heritage Walk,32,Zoo,100,800,0,73.8,11.6,2025-02-06 21:34:38
4926,Alibaug Cave,76,Cave,150,750,25,76.7,7.3,2025-05-13 14:13:46
4927,Darjeeling Church,135,Church,30,300,25,69.5,19.6,2025-08-16 11:30:43
4928,Khajuraho Cave,64,Cave,0,0,0,53.1,55.2,2025-10-14 23:13:19
4929,Chilika Temple,90,Temple,20,160,50,74.8,7.3,2026-04-25 05:29:55
4930,Jim Corbett Cave,133,Cave,50,250,25,79.2,5.3,2025-08-27 00:56:06
4931,Nalanda Fort,18,Fort,100,500,50,85.5,0,2026-03-22 14:23:08
4932,Family Recipe Auli Bridge,132,Bridge,0,0,0,91.2,0,2025-07-30 19:03:38
4933,Ranchi Wildlife Sanctuary,45,Lake,50,500,50,52.3,39.7,2025-01-21 13:39:32
4934,Udaipur (Tripura) Wildlife Sanctuary,118,Heritage Walk,50,400,100,75.3,6.5,2026-04-22 18:07:01
4935,Shimla Fort,39,Fort,150,2250,100,58.6,43.4,2025-09-25 08:04:43
4936,Alleppey Monastery,58,Monastery,200,1600,25,71.8,12.7,2025-12-14 04:11:57
4937,Ranchi Bridge,45,Bridge,100,500,50,59.9,43.4,2026-03-08 17:11:26
4938,Bodh Gaya Waterfall,17,Waterfall,150,1500,0,65.4,27.0,2025-10-12 00:08:31
4939,Siliguri National Park,137,Monastery,50,750,25,79.6,3.3,2025-05-31 06:24:39
4940,Roadside Lucknow National Park,119,Garden,150,2250,100,67.1,21.4,2026-01-21 06:20:47
4941,Madurai Temple,107,Temple,30,240,50,71.1,16.1,2026-01-02 22:07:20
4942,Homestyle Surat Zoo,29,Zoo,50,400,0,65.0,31.6,2025-06-22 19:57:19
4943,Ujjain Church,66,Church,30,300,50,71.0,24.4,2025-10-12 16:56:26
4944,Tirupati Zoo,3,Zoo,30,450,50,72.6,13.3,2026-02-09 13:38:53
4945,Faridabad Museum,36,Museum,20,100,100,48.0,52.9,2025-07-21 12:35:44
4946,Wayanad Hill Station Point,60,Beach,30,300,100,89.2,0,2025-09-19 08:47:01
4947,Nagpur Cave,71,Cave,200,1000,100,78.5,7.1,2025-09-10 23:42:44
4948,Lonavala National Park,74,Hill Station Point,10,100,25,71.4,13.9,2025-02-12 10:11:02
4949,Shantiniketan Dam,138,Dam,200,1000,25,72.5,20.4,2026-04-25 16:33:13
4950,Kakinada Beach,6,Beach,30,300,100,83.5,1.3,2025-03-14 03:21:34
4951,Extra Cheesy Alibaug Palace,76,Palace,150,750,0,79.6,6.2,2025-12-13 01:49:35
4952,Traditional Vijayawada Viewpoint,2,Viewpoint,20,100,25,70.5,14.6,2026-03-20 18:08:17
4953,Gwalior Viewpoint,65,Viewpoint,10,50,100,63.1,27.4,2025-12-23 19:08:23
4954,Festival Spiti Zoo,43,Zoo,200,1000,100,65.6,15.3,2026-06-26 04:19:30
4955,Special Mount Abu Palace,100,Palace,150,1200,50,63.8,20.2,2025-10-21 01:54:21
4956,Traditional Auli Viewpoint,132,Viewpoint,10,150,0,64.3,21.7,2025-07-26 21:05:10
4957,Kovalam Heritage Walk,61,Palace,150,750,50,73.3,14.0,2026-04-19 22:41:11
4958,Thiruvananthapuram Zoo,56,Zoo,30,450,25,66.4,12.1,2025-11-18 10:10:49
4959,Pachmarhi Lake,67,Lake,50,400,50,64.4,21.9,2025-03-23 08:32:52
4960,Jim Corbett Church,133,Church,0,0,50,57.7,42.0,2025-04-08 09:36:06
4961,Aizawl Palace,82,Palace,100,1000,100,53.6,26.0,2026-03-28 19:44:22
4962,Digha Lake,136,Lake,200,1600,25,51.8,38.9,2025-03-04 17:31:33
4963,Classic Alibaug Bridge,76,Bridge,10,150,50,65.8,28.8,2025-12-03 16:06:34
4964,Chennai Waterfall,106,Waterfall,200,1000,25,44.0,25.0,2026-02-03 05:29:36
4965,Visakhapatnam Palace,1,Palace,0,0,25,55.2,44.1,2026-02-25 08:23:28
4966,Kovalam Fort,61,Fort,20,100,25,70.4,9.3,2026-05-06 08:40:51
4967,Spicy Shimla Waterfall,39,Waterfall,200,2000,0,90.0,0,2025-05-06 12:03:51
4968,Grandma's Digha Heritage Walk,136,Market,150,1200,0,60.1,26.9,2025-01-25 03:25:46
4969,Vijayawada Market,2,Market,200,1000,0,79.9,4.8,2026-05-14 04:43:51
4970,Aizawl Temple,82,Temple,30,450,0,55.7,26.9,2026-04-23 00:16:55
4971,Agartala Hill Station Point,117,Heritage Walk,0,0,100,87.1,0,2025-09-08 13:07:15
4972,Kohima Palace,84,Palace,200,3000,0,77.4,6.5,2026-04-20 09:29:39
4973,Alibaug Lake,76,Lake,50,400,0,72.5,13.7,2025-11-06 06:30:25
4974,Village-style Mount Abu Cave,100,Cave,20,100,25,76.8,7.7,2026-06-25 05:10:24
4975,Jorhat Museum,12,Museum,50,250,0,63.8,29.0,2025-10-20 17:02:34
4976,Manali Garden,40,Garden,20,300,25,93.5,0,2025-09-17 12:21:12
4977,Jodhpur National Park,97,Heritage Walk,150,1200,100,70.0,15.0,2025-11-25 22:33:54
4978,Bikaner Beach,101,Beach,20,300,100,78.1,6.8,2025-12-20 12:33:59
4979,Bikaner Bridge,101,Bridge,100,500,0,80.6,7.4,2025-09-26 15:14:12
4980,Kurukshetra Church,37,Church,100,1500,0,55.4,41.2,2025-05-26 14:48:20
4981,Siliguri National Park,137,Museum,200,2000,100,67.6,11.9,2026-03-19 16:55:45
4982,Noida Cave,126,Cave,200,2000,0,40.5,30.9,2025-11-12 02:27:18
4983,Homestyle Mangaluru Zoo,51,Zoo,30,300,0,66.1,33.4,2025-02-01 10:11:42
4984,Kochi Monastery,55,Monastery,50,500,0,89.3,0,2026-05-20 15:36:03
4985,Bikaner Church,101,Church,150,750,0,62.6,39.0,2025-12-28 10:31:07
4986,Vadodara Waterfall,30,Waterfall,50,400,0,73.0,9.1,2025-08-26 18:27:20
4987,Manali Church,40,Church,10,50,0,48.1,61.3,2025-03-31 23:11:52
4988,Gwalior Wildlife Sanctuary,65,Fort,20,100,25,63.5,21.6,2025-05-21 16:02:34
4989,Guwahati Fort,10,Fort,100,800,0,82.3,4.1,2025-10-29 22:53:24
4990,Rajahmundry Garden,5,Garden,30,150,0,88.2,0,2026-02-09 01:49:04
4991,Pelling Waterfall,104,Waterfall,100,1500,50,65.9,18.9,2025-10-22 01:37:40
4992,Jodhpur Monastery,97,Monastery,50,400,0,84.8,0.2,2026-02-22 05:10:56
4993,Thanjavur Temple,113,Temple,10,100,25,80.0,7.5,2026-02-02 09:46:48
4994,Thanjavur Fort,113,Fort,50,250,0,67.8,21.3,2026-04-29 18:44:39
4995,Auli Zoo,132,Zoo,0,0,0,73.3,17.8,2025-10-05 12:49:11
4996,Jorhat Bridge,12,Bridge,10,100,0,85.2,0,2025-06-02 21:49:47
4997,Premium Dharamshala Museum,41,Museum,30,150,100,90.7,0,2025-07-18 21:49:46
4998,Kanyakumari National Park,110,National Park,10,150,100,89.2,0,2026-01-03 02:05:24
4999,Orchha Fort,68,Fort,200,1000,0,63.9,34.8,2026-05-20 08:12:15
5000,Family Recipe Surat Temple,29,Temple,50,250,50,83.2,2.2,2025-09-28 09:27:31
5001,Udupi Dam,53,Dam,100,1000,0,35.5,38.3,2025-08-14 21:18:00
5002,Patiala Temple,94,Temple,150,2250,50,77.0,13.9,2025-11-07 13:59:12
5003,Special Dibrugarh Heritage Walk,11,Zoo,30,450,25,88.3,0,2025-10-01 08:36:30
5004,Tawang Market,8,Market,50,500,100,50.0,29.0,2025-04-26 04:40:45
5005,Ziro Church,9,Church,50,250,50,85.7,0,2025-08-22 00:54:48
5006,Hampi Garden,50,Garden,100,1500,0,89.8,0,2025-07-17 08:54:29
5007,Bhopal Monastery,62,Monastery,50,400,0,79.6,8.7,2026-02-09 20:55:29
5008,Gangtok Monastery,103,Monastery,150,750,0,69.2,20.5,2025-09-17 12:05:05
5009,Guntur Temple,4,Temple,150,750,25,55.6,22.7,2025-12-10 02:36:00
5010,Orchha Cave,68,Cave,150,1500,0,55.9,42.1,2025-07-05 01:20:43
5011,Local Favourite Vadodara Waterfall,30,Waterfall,150,750,0,85.5,0,2025-10-22 11:12:15
5012,Homestyle Ooty Market,109,Market,20,200,50,64.3,20.3,2025-05-01 14:51:14
5013,Extra Cheesy Coorg Lake,52,Lake,150,1500,0,76.1,14.6,2025-02-15 10:45:50
5014,Family Recipe Mysuru Market,49,Market,200,1000,0,60.7,27.5,2025-12-25 13:21:09
5015,Kochi Cave,55,Cave,0,0,100,78.8,3.9,2026-05-03 08:44:25
5016,Dehradun Church,127,Church,10,50,50,75.7,9.0,2026-05-15 04:21:01
5017,Jagdalpur Bridge,22,Bridge,20,100,50,49.3,37.2,2025-12-19 14:30:07
5018,Dehradun Museum,127,Museum,0,0,0,83.4,1.8,2026-01-12 18:13:21
5019,Spiti Church,43,Church,0,0,100,56.7,43.1,2025-05-14 18:36:25
5020,Hyderabad Zoo,114,Zoo,30,450,0,84.3,0.5,2026-04-07 03:31:24
5021,Mahabaleshwar National Park,75,Lake,50,750,100,69.6,18.7,2026-03-05 09:53:35
5022,Bhopal Bridge,62,Bridge,150,750,0,77.4,5.8,2025-09-08 11:45:05
5023,Coorg Hill Station Point,52,Bridge,150,1200,25,47.3,35.4,2025-11-03 10:03:30
5024,Puri Market,87,Market,150,1500,50,79.8,8.2,2026-06-16 09:02:29
5025,Homestyle Kohima Monastery,84,Monastery,30,240,0,78.9,3.8,2026-04-10 09:49:17
5026,Mawlynnong Lake,81,Lake,10,100,0,79.3,8.3,2025-08-12 01:55:47
5027,Chandigarh Church,92,Church,20,160,100,86.6,0,2025-11-02 00:25:54
5028,Vasco da Gama National Park,25,Heritage Walk,100,500,100,64.5,21.4,2026-06-28 13:26:59
5029,Village-style Varanasi Wildlife Sanctuary,121,Hill Station Point,100,1500,0,45.0,71.8,2025-07-02 15:23:57
5030,Signature Alleppey Fort,58,Fort,100,1000,100,92.7,0,2025-09-23 20:29:12
5031,Puri Zoo,87,Zoo,50,500,50,73.8,14.1,2025-06-27 06:28:34
5032,Cuttack Lake,89,Lake,20,300,0,89.4,0,2026-03-01 18:36:38
5033,Family Recipe Jagdalpur Museum,22,Museum,150,1200,25,62.8,22.2,2025-02-16 21:43:44
5034,Bilaspur Church,21,Church,30,300,0,83.8,1.9,2026-02-13 04:49:25
5035,Jorhat Lake,12,Lake,20,200,0,92.6,0,2025-05-06 19:35:33
5036,Roadside Ranchi Zoo,45,Zoo,20,200,25,59.2,25.9,2026-02-21 09:18:46
5037,Spicy Bikaner Wildlife Sanctuary,101,Church,150,750,100,77.1,8.8,2026-01-22 09:50:51
5038,Konark Bridge,88,Bridge,20,300,0,75.4,7.2,2025-04-26 17:21:24
5039,Premium Cuttack Palace,89,Palace,50,750,25,79.6,9.0,2025-07-15 00:35:46
5040,Indore Museum,63,Museum,50,250,100,72.6,11.1,2026-01-16 10:05:55
5041,Darjeeling National Park,135,Fort,30,450,0,79.6,9.3,2026-04-16 21:54:03
5042,Wayanad Market,60,Market,10,100,100,71.3,10.2,2025-09-14 22:34:56
5043,Kozhikode Market,59,Market,30,300,100,65.9,13.6,2025-12-19 07:56:30
5044,Roadside Manali Bridge,40,Bridge,30,450,100,74.4,14.3,2025-11-02 18:05:51
5045,Homestyle Kanpur Garden,125,Garden,50,400,0,69.4,23.9,2025-09-16 07:00:08
5046,Chef's Panaji Cave,23,Cave,50,400,0,68.1,13.3,2025-04-29 03:24:30
5047,Nizamabad Temple,116,Temple,30,240,50,85.9,0,2026-05-23 06:01:37
5048,Agra Palace,120,Palace,10,150,50,54.3,44.9,2025-04-19 06:01:56
5049,Deluxe Margao Waterfall,24,Waterfall,200,1600,25,73.4,17.5,2025-08-03 04:58:23
5050,Bhubaneswar Heritage Walk,86,Market,150,750,0,45.8,52.5,2025-06-03 11:50:39
5051,Roadside Manali Monastery,40,Monastery,10,150,0,71.9,13.2,2025-06-10 13:29:05
5052,Shillong Heritage Walk,79,Zoo,0,0,25,76.3,11.4,2025-01-28 06:29:37
5053,Ajmer Cave,102,Cave,30,240,50,86.3,0,2025-04-25 00:50:01
5054,Kanyakumari Waterfall,110,Waterfall,0,0,100,72.8,21.4,2025-01-17 07:03:35
5055,Mahabalipuram Beach,112,Beach,20,300,50,66.5,11.3,2025-12-30 17:36:42
5056,Silchar Lake,14,Lake,0,0,50,65.2,14.3,2025-10-23 22:47:36
5057,Vadodara Garden,30,Garden,200,2000,0,58.4,28.7,2025-09-17 05:07:23
5058,Anjuna Zoo,27,Zoo,10,80,0,81.5,3.0,2026-04-19 16:36:33
5059,Gwalior Garden,65,Garden,0,0,25,70.1,12.1,2025-10-23 12:52:10
5060,Lucknow Waterfall,119,Waterfall,30,300,50,91.9,0,2025-02-04 07:41:47
5061,Grandma's Jaisalmer Dam,98,Dam,200,3000,0,88.7,0,2026-04-17 22:31:49
5062,Patna Bridge,15,Bridge,200,3000,25,71.8,9.4,2025-03-01 13:25:45
5063,Faridabad Waterfall,36,Waterfall,30,150,50,93.0,0,2026-01-02 10:16:27
5064,Quick-bite Rajahmundry Wildlife Sanctuary,5,Bridge,30,450,0,83.0,1.4,2026-03-17 21:26:00
5065,Roadside Calangute Market,26,Market,150,1500,0,53.5,22.0,2026-01-12 18:57:53
5066,Special Cherrapunji Cave,80,Cave,20,300,0,85.8,0,2026-01-23 16:25:19
5067,Homestyle Rajahmundry Dam,5,Dam,100,500,25,50.1,47.6,2025-12-14 13:21:49
5068,Spicy Kolkata Beach,134,Beach,10,100,50,67.1,17.2,2025-07-16 23:38:50
5069,Dalhousie Market,44,Market,50,250,0,42.8,69.4,2026-02-18 10:47:37
5070,Kurukshetra Heritage Walk,37,Bridge,150,1200,100,79.9,8.8,2025-01-10 05:26:02
5071,Bhopal Zoo,62,Zoo,50,250,0,53.9,41.8,2025-09-19 20:27:09
5072,Panipat Temple,38,Temple,20,100,0,59.0,43.9,2025-02-26 01:41:35
5073,Tirupati National Park,3,Wildlife Sanctuary,100,1000,0,66.8,13.0,2025-12-24 11:44:24
5074,Traditional Alibaug Palace,76,Palace,200,2000,100,39.9,35.6,2026-05-23 19:06:53
5075,Extra Cheesy Gir Fort,34,Fort,10,50,50,70.1,19.1,2025-10-20 17:56:49
5076,Vasco da Gama Lake,25,Lake,50,250,25,83.7,1.7,2026-01-15 17:22:35
5077,Jamshedpur Church,46,Church,50,250,25,69.1,25.8,2025-08-08 21:17:08
5078,Deluxe Kozhikode Market,59,Market,100,500,25,70.9,10.3,2025-11-07 09:43:24
5079,Varanasi Hill Station Point,121,Museum,10,100,50,66.5,26.7,2025-12-15 14:16:35
5080,Local Favourite Kurukshetra Wildlife Sanctuary,37,Garden,150,750,25,69.4,18.3,2026-05-11 19:04:16
5081,Kaziranga Church,13,Church,20,300,0,63.9,33.0,2026-03-11 16:16:56
5082,Chilika Market,90,Market,0,0,100,66.8,28.5,2026-02-07 00:36:23
5083,Signature Spiti Temple,43,Temple,20,300,0,38.8,70.6,2025-05-28 07:13:47
5084,Margao Wildlife Sanctuary,24,Market,10,80,0,56.9,44.4,2026-01-31 16:17:29
5085,Premium Thanjavur Temple,113,Temple,10,150,100,69.8,15.5,2025-03-06 03:16:19
5086,Imphal Church,77,Church,10,50,50,91.4,0,2026-06-08 06:04:51
5087,Jorhat National Park,12,Cave,20,100,100,83.8,1.2,2025-03-27 01:52:51
5088,Ayodhya National Park,123,Zoo,0,0,0,57.5,26.4,2026-03-22 18:03:38
5089,Agartala Museum,117,Museum,10,50,100,66.6,21.5,2025-03-29 04:13:20
5090,Festival Shantiniketan Museum,138,Museum,30,450,100,69.3,14.4,2026-03-17 11:16:05
5091,Guntur Waterfall,4,Waterfall,30,240,0,49.9,23.5,2025-01-30 07:28:53
5092,Ujjain Museum,66,Museum,200,2000,50,71.8,15.8,2026-03-01 05:37:12
5093,Traditional Agra Dam,120,Dam,50,400,0,60.9,37.3,2026-04-11 15:12:53
5094,Vadodara Garden,30,Garden,200,1000,0,77.3,5.4,2025-10-31 18:55:48
5095,Faridabad Bridge,36,Bridge,30,450,50,74.1,18.2,2026-03-31 01:11:51
5096,Premium Kullu Temple,42,Temple,10,150,0,59.0,25.3,2025-02-27 10:11:00
5097,Varanasi Cave,121,Cave,20,200,25,58.8,23.7,2025-05-30 16:03:36
5098,Local Favourite Haridwar Fort,129,Fort,30,150,0,89.7,0,2025-05-10 10:47:36
5099,Kolkata Church,134,Church,30,240,50,60.4,25.8,2025-12-21 16:27:33
5100,Coimbatore Garden,108,Garden,50,750,50,56.3,28.8,2026-03-16 02:23:50
5101,Local Favourite Auli Church,132,Church,0,0,100,74.5,7.9,2025-03-02 14:37:38
5102,Gurugram National Park,35,Wildlife Sanctuary,0,0,100,78.2,9.7,2025-01-31 20:05:40
5103,Ujjain Beach,66,Beach,30,240,50,89.1,0,2025-02-19 07:32:25
5104,Panaji Waterfall,23,Waterfall,100,500,25,51.0,37.4,2025-04-04 20:03:19
5105,Gaya Dam,16,Dam,0,0,100,79.0,7.5,2025-12-06 03:31:09
5106,Vadodara Palace,30,Palace,20,100,0,49.2,34.5,2025-06-28 20:58:21
5107,Signature Ahmedabad Market,28,Market,0,0,25,87.5,0,2026-02-19 03:41:28
5108,Kozhikode Fort,59,Fort,0,0,0,78.0,10.1,2025-10-18 19:42:09
5109,Rajgir Monastery,19,Monastery,50,500,0,70.0,26.6,2025-04-26 13:44:08
5110,Tirupati Wildlife Sanctuary,3,Hill Station Point,20,200,0,79.8,6.5,2025-12-20 09:32:02
5111,Madurai Beach,107,Beach,0,0,25,72.5,15.2,2026-05-16 02:53:43
5112,Mawlynnong Zoo,81,Zoo,150,2250,0,60.1,41.7,2025-11-17 13:09:12
5113,Warangal Bridge,115,Bridge,150,1200,0,66.1,15.6,2026-05-12 04:04:14
5114,Vasco da Gama Church,25,Church,100,800,25,61.8,28.4,2025-06-03 08:35:31
5115,Panipat Cave,38,Cave,50,400,25,37.6,46.2,2025-08-14 21:37:57
5116,Shimla Garden,39,Garden,150,2250,25,55.8,33.3,2025-03-08 09:12:58
5117,Traditional Agartala Waterfall,117,Waterfall,20,300,100,88.1,0,2026-06-05 17:22:01
5118,Kakinada Viewpoint,6,Viewpoint,30,300,25,77.7,11.3,2025-06-11 23:13:32
5119,Guwahati Church,10,Church,30,300,50,59.1,16.0,2025-01-11 21:14:03
5120,Mumbai Garden,69,Garden,150,1200,25,71.9,21.7,2025-01-27 16:03:42
5121,Chennai Market,106,Market,30,300,25,64.1,22.7,2026-05-05 17:52:09
5122,Noida Palace,126,Palace,150,750,0,87.5,0,2026-06-17 08:43:06
5123,Jagdalpur Heritage Walk,22,Waterfall,20,100,0,52.3,45.2,2026-03-14 12:14:27
5124,Signature Guntur Palace,4,Palace,50,500,100,81.4,3.0,2026-03-08 10:48:08
5125,Spicy Kurukshetra Cave,37,Cave,200,1600,50,58.2,17.1,2025-02-21 17:14:21
5126,Kanpur Heritage Walk,125,Waterfall,30,240,50,76.2,8.4,2025-10-04 19:45:39
5127,Calangute Cave,26,Cave,200,1000,25,84.5,0.5,2026-03-27 10:11:56
5128,Dwarka Museum,32,Museum,50,500,0,67.0,27.7,2025-09-06 09:16:53
5129,Street-side Kolkata Temple,134,Temple,200,1000,100,79.3,5.2,2025-05-20 06:32:37
5130,Deluxe Agartala Zoo,117,Zoo,200,3000,50,78.2,6.9,2025-10-02 00:25:02
5131,Udaipur Market,96,Market,10,100,100,84.1,1.5,2025-05-31 02:09:12
5132,Grandma's Jaisalmer Bridge,98,Bridge,20,100,25,75.3,12.7,2025-09-19 23:23:28
5133,Grandma's Kovalam Dam,61,Dam,30,450,0,90.9,0,2025-10-15 13:02:41
5134,Amritsar Wildlife Sanctuary,91,Waterfall,0,0,100,88.3,0,2026-01-31 08:22:42
5135,Royal Warangal National Park,115,Market,50,500,100,37.1,34.4,2025-02-21 14:53:43
5136,Anjuna Zoo,27,Zoo,50,400,0,75.9,12.6,2025-02-09 13:34:14
5137,Rajahmundry Hill Station Point,5,Zoo,50,750,50,74.3,12.9,2026-06-09 09:12:37
5138,Shantiniketan Cave,138,Cave,0,0,100,51.8,46.1,2025-04-25 06:34:54
5139,Vasco da Gama Museum,25,Museum,0,0,0,78.8,4.5,2025-07-31 17:41:19
5140,Haridwar Bridge,129,Bridge,0,0,0,91.1,0,2025-07-14 21:16:05
5141,Orchha Heritage Walk,68,Fort,0,0,100,51.8,47.5,2026-05-05 04:34:33
5142,Royal Dibrugarh Viewpoint,11,Viewpoint,0,0,100,76.9,6.4,2025-08-20 21:20:21
5143,Amritsar Temple,91,Temple,20,100,0,89.9,0,2025-12-14 05:42:42
5144,Quick-bite Alibaug Hill Station Point,76,Heritage Walk,0,0,0,83.2,2.2,2025-03-26 13:20:10
5145,Jagdalpur Cave,22,Cave,200,2000,100,91.9,0,2025-04-19 00:33:44
5146,Spicy Surat Hill Station Point,29,Palace,50,250,100,77.4,9.6,2025-09-15 05:34:41
5147,Gurugram Wildlife Sanctuary,35,Beach,30,150,0,78.0,4.5,2026-05-24 17:20:53
5148,Indore Museum,63,Museum,0,0,100,63.0,18.3,2025-06-07 00:11:52
5149,Roadside Panipat Museum,38,Museum,200,3000,25,70.9,21.1,2025-12-24 02:09:10
5150,Amritsar Lake,91,Lake,10,100,50,49.3,51.7,2026-06-08 18:45:54
5151,Orchha Viewpoint,68,Viewpoint,50,250,100,41.8,35.6,2025-04-18 03:06:24
5152,Nalanda Museum,18,Museum,50,400,0,92.1,0,2025-05-15 20:06:06
5153,Deluxe Champhai Monastery,83,Monastery,30,240,50,70.4,24.5,2025-04-08 22:44:18
5154,Gwalior Church,65,Church,100,1000,25,52.7,54.7,2025-06-05 20:22:21
5155,Festival Rajkot Museum,31,Museum,200,3000,25,87.7,0,2025-05-24 08:12:29
5156,Authentic Amritsar Palace,91,Palace,200,2000,0,89.3,0,2025-08-12 00:01:24
5157,Tirupati Zoo,3,Zoo,30,300,50,74.4,16.0,2025-11-28 19:50:55
5158,Extra Cheesy Bikaner Monastery,101,Monastery,20,200,50,75.3,12.6,2025-09-16 15:51:08
5159,Homestyle Mount Abu Temple,100,Temple,0,0,100,92.8,0,2025-08-25 16:27:40
5160,Moirang Hill Station Point,78,Monastery,200,2000,50,67.0,18.9,2025-03-13 19:37:32
5161,Ujjain Cave,66,Cave,0,0,100,92.5,0,2026-03-13 02:17:28
5162,Premium Itanagar National Park,7,Wildlife Sanctuary,0,0,100,73.6,14.0,2025-09-04 06:15:59
5163,Champhai Viewpoint,83,Viewpoint,50,250,0,81.6,6.1,2025-08-05 01:54:23
5164,Calangute Church,26,Church,0,0,100,90.3,0,2026-04-29 23:53:28
5165,Family Recipe Jim Corbett Wildlife Sanctuary,133,Church,50,500,25,83.6,1.1,2026-06-12 15:10:32
5166,Dwarka Market,32,Market,20,300,25,74.0,13.4,2025-05-29 02:16:16
5167,Patna Temple,15,Temple,0,0,0,76.2,11.2,2025-09-08 04:28:16
5168,Guwahati Church,10,Church,0,0,0,54.4,34.9,2025-09-25 05:55:11
5169,Gaya Wildlife Sanctuary,16,Lake,100,500,100,55.0,24.1,2025-08-21 11:31:38
5170,Rameswaram Hill Station Point,111,Fort,150,1500,100,93.8,0,2025-12-02 14:05:05
5171,Gwalior Museum,65,Museum,50,500,25,50.4,20.8,2026-06-08 19:39:45
5172,Ayodhya Fort,123,Fort,30,150,50,77.5,12.3,2025-01-05 00:33:12
5173,Mussoorie Temple,131,Temple,20,200,50,56.9,36.0,2026-02-17 21:57:18
5174,Royal Nashik Temple,72,Temple,100,1000,50,70.2,16.7,2026-02-03 00:18:09
5175,Spicy Gangtok Monastery,103,Monastery,200,1600,0,55.0,27.1,2026-01-09 09:52:03
5176,Aurangabad Garden,73,Garden,50,500,50,91.9,0,2026-01-14 10:52:40
5177,Manali Garden,40,Garden,30,150,100,82.0,2.0,2026-06-01 04:51:34
5178,Grandma's Pachmarhi Museum,67,Museum,10,80,0,68.4,15.6,2026-06-18 20:33:20
5179,Deluxe Itanagar Hill Station Point,7,Palace,50,400,50,53.4,55.1,2026-05-26 06:24:50
5180,Gwalior Beach,65,Beach,20,160,25,76.2,12.9,2025-08-17 21:22:48
5181,Agra National Park,120,Market,0,0,25,53.0,55.2,2026-01-25 05:43:22
5182,Grandma's Shillong Viewpoint,79,Viewpoint,50,500,0,89.1,0,2025-09-15 15:58:44
5183,Gurugram Viewpoint,35,Viewpoint,100,800,100,56.8,29.3,2026-05-06 20:27:31
5184,Calangute Fort,26,Fort,200,2000,0,83.2,1.7,2025-06-02 17:12:47
